work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M
2021,SE,FT,Lead Data Engineer,75000,GBP,100000,GB,100,GB,S
2023,EN,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,CA,100,CA,M
2021,MI,FT,Data Scientist,52000,EUR,100000,DE,50,AT,M
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M
2022,MI,FT,Research Scientist,59000,EUR,100000,AT,0,AT,L
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2023,EN,FT,AI Developer,120000,USD,120000,US,50,US,S
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,70000,GBP,86193,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2022,EX,FT,Analytics Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2022,MI,FT,Machine Learning Scientist,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2023,EN,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,M
2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Engineer,132320,USD,132320,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
2022,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M
2022,MI,FT,Data Engineer,60000,EUR,63040,GR,100,GR,M
2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2022,SE,FT,Research Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M
2021,MI,FT,Data Scientist,100000,EUR,100000,ES,100,ES,L
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2021,SE,FT,Data Science Manager,174000,USD,174000,US,100,US,L
2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,M
2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,EN,FT,Business Data Analyst,50000,USD,50000,IN,100,AS,L
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M
2021,SE,FT,Head of Data,87000,EUR,100000,SI,100,SI,L
2022,SE,FT,Data Scientist,84000,EUR,100000,ES,100,GB,L
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,MI,FT,Research Engineer,230000,USD,230000,US,0,US,M
2023,EN,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2022,SE,FT,Machine Learning Software Engineer,100000,USD,100000,CA,100,CA,M
2021,EX,FT,Director of Data Science,130000,EUR,100000,IT,100,PL,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Analyst,115000,USD,115000,US,100,US,M
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M
2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M
2023,EX,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M
2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
2022,SE,FT,ML Engineer,240000,USD,240000,US,0,US,M
2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2020,EN,PT,Data Scientist,100000,EUR,100000,IT,50,IT,S
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,EX,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
2023,MI,FT,Research Scientist,100000,GBP,100000,GB,0,GB,M
2022,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,EN,FT,Data Scientist,100000,GBP,100000,GB,50,GB,L
2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2021,SE,FT,Data Scientist,110000,CAD,100000,CA,100,CA,S
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M
2020,MI,FT,Data Scientist,60000,GBP,100000,GB,100,GB,S
2021,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,CA,L
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Manager,100000,GBP,100000,GB,0,GB,M
2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M
2023,EX,FT,Data Engineer,167500,USD,167500,US,0,US,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,54000,CHF,100000,CH,100,CH,S
2022,MI,FT,Data Engineer,45000,EUR,47280,GR,100,GR,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,CA,100,CA,M
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,US,50,US,S
2023,MI,FT,AI Developer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
2022,SE,FT,Data Analyst,201000,USD,201000,US,100,US,M
2022,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,L
2020,EN,FT,Data Engineer,1000000,INR,100000,IN,100,IN,L
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2023,MI,FT,ML Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M
2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
2022,SE,FT,Data Science Manager,100000,USD,100000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2022,SE,FT,Data Architect,175000,USD,175000,US,100,US,M
2022,MI,FT,Machine Learning Engineer,100000,INR,100000,IN,50,IN,L
2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,EX,FT,Head of Data,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M
2022,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M
2020,EN,FT,Data Scientist,55000,EUR,100000,DE,50,DE,S
2023,SE,FT,ML Engineer,110000,USD,110000,CA,100,CA,M
2022,MI,FT,Data Engineer,45000,GBP,55410,GB,100,GB,M
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M
2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M
2021,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M
2022,SE,FT,Analytics Engineer,75000,GBP,92350,GB,0,GB,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2021,MI,FT,Data Analyst,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,3000000,INR,100000,IN,100,IN,L
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M
2021,SE,FT,Research Scientist,100000,CAD,100000,CA,50,CA,L
2022,MI,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2022,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M
2021,EN,FT,Data Scientist,42000,EUR,100000,FR,50,FR,M
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M
2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Science Lead,60000,GBP,72914,GB,0,GB,M
2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2023,MI,FT,Data Scientist,60000,GBP,72914,GB,0,GB,M
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M
2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Analytics Engineer,165000,USD,165000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
2021,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Analyst,96000,USD,100000,US,100,US,M
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2021,SE,FT,Machine Learning Engineer,70000,EUR,100000,BE,50,BE,M
2022,SE,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2020,SE,FT,Machine Learning Manager,157000,CAD,100000,CA,50,CA,L
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2023,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,MI,FT,Machine Learning Engineer,100000,CHF,100000,CH,100,CH,L
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2022,SE,FT,Data Engineer,190000,USD,190000,US,100,US,L
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2023,EN,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Infrastructure Engineer,184000,USD,184000,US,100,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2021,SE,FT,Data Science Manager,100000,INR,100000,IN,50,IN,L
2022,EN,FT,Business Data Analyst,48000,USD,48000,US,50,US,L
2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2022,SE,FT,Data Architect,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2023,MI,FT,Data Analyst,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Scientist,107000,USD,100000,US,100,US,M
2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M
2022,EN,FT,Data Manager,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Analyst,65000,GBP,78990,GB,100,GB,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2023,SE,FT,BI Developer,106000,USD,106000,US,0,US,M
2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,EN,FT,Applied Machine Learning Scientist,40000,EUR,100000,DE,50,DE,M
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
2022,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
2022,EN,FT,Data Scientist,96000,CAD,100000,CA,100,CA,L
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Business Data Analyst,105000,USD,105000,US,50,US,L
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,Data Scientist,100000,INR,100000,IN,100,US,L
2023,EN,FT,Data Engineer,25000,EUR,100000,DE,100,DE,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,EX,FT,Director of Data Science,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
2022,SE,FT,Lead Data Scientist,164000,EUR,100000,IE,100,IE,L
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
2022,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M
2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S
2022,SE,FT,Applied Data Scientist,100000,USD,100000,US,100,US,L
2023,SE,FT,Data Engineer,100000,GBP,100000,GB,0,GB,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2021,EN,FT,Research Scientist,100000,USD,100000,US,0,US,L
2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,50,US,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,L
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2022,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,EN,FL,Data Engineer,50000,USD,50000,BE,100,US,S
2022,MI,FL,Applied Machine Learning Scientist,100000,INR,100000,IN,100,IN,S
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,L
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M
2020,EN,FT,Data Scientist,100000,EUR,100000,DE,0,DE,S
2021,MI,FT,Research Scientist,100000,USD,100000,US,50,CZ,L
2022,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2022,MI,FT,Analytics Engineer,108000,USD,108000,US,100,US,M
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L
2023,EN,FT,Data Analyst,100000,USD,100000,US,100,US,M
2021,SE,FT,Research Scientist,100000,EUR,100000,PT,50,PT,L
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Big Data Engineer,210000,CAD,100000,CA,50,CA,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M
2021,SE,FT,Data Scientist,100000,INR,100000,IN,100,IN,L
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Scientist,50000,GBP,61566,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Research Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M
2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2022,EX,FT,Data Scientist,159000,USD,159000,US,100,US,M
2023,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
2021,SE,FT,Principal Data Scientist,147000,EUR,100000,DE,100,DE,M
2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2023,MI,FT,Lead Data Analyst,100000,INR,100000,IN,50,IN,L
2020,SE,FT,Data Scientist,120000,USD,120000,US,50,US,L
2022,EX,FT,Data Engineer,100000,INR,100000,IN,50,IN,L
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2022,EX,FT,Data Science Manager,100000,USD,100000,US,0,US,M
2023,MI,FT,Financial Data Analyst,130000,USD,130000,US,100,US,L
2022,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2022,EN,FT,Data Analyst,67000,USD,100000,CA,0,CA,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,MI,FT,Data Engineer,100000,EUR,100000,DE,50,DE,S
2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2022,SE,CT,Data Analyst,90000,USD,90000,US,100,US,M
2022,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M
2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2022,SE,FT,Data Science Manager,193000,AUD,100000,AU,100,AU,L
